date,name,isHoliday,holidayCategory,description
2025-03-29,,True,星期六、星期日,
2025-03-30,,True,星期六、星期日,
2025-04-03,,True,補假,
2025-04-04,,True,兒童節及民族掃墓節,
2025-04-05,,True,星期六、星期日,
2025-04-06,,True,星期六、星期日,
2025-04-12,,True,星期六、星期日,
2025-04-13,,True,星期六、星期日,
2025-04-19,,True,星期六、星期日,
2025-04-20,,True,星期六、星期日,
2025-04-26,,True,星期六、星期日,
2025-04-27,,True,星期六、星期日,
2025-05-03,,True,星期六、星期日,
2025-05-04,,True,星期六、星期日,
2025-05-10,,True,星期六、星期日,
2025-05-11,,True,星期六、星期日,
2025-05-17,,True,星期六、星期日,
2025-05-18,,True,星期六、星期日,
2025-05-24,,True,星期六、星期日,
2025-05-25,,True,星期六、星期日,
2025-05-30,,True,補假,
2025-05-31,,True,星期六、星期日,
2025-06-01,,True,星期六、星期日,
2025-06-07,,True,星期六、星期日,
2025-06-08,,True,星期六、星期日,
2025-06-14,,True,星期六、星期日,
2025-06-15,,True,星期六、星期日,
2025-06-21,,True,星期六、星期日,
2025-06-22,,True,星期六、星期日,
2025-06-28,,True,星期六、星期日,
2025-06-29,,True,星期六、星期日,
2025-07-05,,True,星期六、星期日,
2025-07-06,,True,星期六、星期日,
2025-07-12,,True,星期六、星期日,
2025-07-13,,True,星期六、星期日,
2025-07-19,,True,星期六、星期日,
2025-07-20,,True,星期六、星期日,
2025-07-26,,True,星期六、星期日,
2025-07-27,,True,星期六、星期日,
2025-08-02,,True,星期六、星期日,
2025-08-03,,True,星期六、星期日,
2025-08-09,,True,星期六、星期日,
2025-08-10,,True,星期六、星期日,
2025-08-16,,True,星期六、星期日,
2025-08-17,,True,星期六、星期日,
2025-08-23,,True,星期六、星期日,
2025-08-24,,True,星期六、星期日,
2025-08-30,,True,星期六、星期日,
2025-08-31,,True,星期六、星期日,
2025-09-06,,True,星期六、星期日,
2025-09-07,,True,星期六、星期日,
2025-09-13,,True,星期六、星期日,
2025-09-14,,True,星期六、星期日,
2025-09-20,,True,星期六、星期日,
2025-09-21,,True,星期六、星期日,
2025-09-27,,True,星期六、星期日,
2025-09-28,,True,星期六、星期日,
2025-10-04,,True,星期六、星期日,
2025-10-05,,True,星期六、星期日,
2025-10-06,,True,中秋節,
2025-10-10,,True,國慶日,
2025-10-11,,True,星期六、星期日,
2025-10-12,,True,星期六、星期日,
2025-10-18,,True,星期六、星期日,
2025-10-19,,True,星期六、星期日,
2025-10-25,,True,星期六、星期日,
2025-10-26,,True,星期六、星期日,
2025-11-01,,True,星期六、星期日,
2025-11-02,,True,星期六、星期日,
2025-11-08,,True,星期六、星期日,
2025-11-09,,True,星期六、星期日,
2025-11-15,,True,星期六、星期日,
2025-11-16,,True,星期六、星期日,
2025-11-22,,True,星期六、星期日,
2025-11-23,,True,星期六、星期日,
2025-11-29,,True,星期六、星期日,
2025-11-30,,True,星期六、星期日,
2025-12-06,,True,星期六、星期日,
2025-12-07,,True,星期六、星期日,
2025-12-13,,True,星期六、星期日,
2025-12-14,,True,星期六、星期日,
2025-12-20,,True,星期六、星期日,
2025-12-21,,True,星期六、星期日,
2025-12-27,,True,星期六、星期日,
2025-12-28,,True,星期六、星期日
